Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio
PRV57248,0.0,220.0,220.0,0.0,0.0,6.0,No,0.0,0.995475113122172,0.0,31.428571428571427,6.0,0.0,0.8571428571428571
PRV57250,0.0,12760.0,12760.0,0.0,0.0,23.0,No,0.0,0.9999216362354048,0.0,531.6666666666666,23.0,0.0,0.9583333333333334
PRV57251,156000.0,0.0,156000.0,156000.0,15.0,0.0,No,156000.0,0.0,9750.0,0.0,15.0,0.9375,0.0
PRV57252,18000.0,0.0,18000.0,18000.0,3.0,0.0,No,18000.0,0.0,4500.0,0.0,3.0,0.75,0.0
PRV57253,0.0,10910.0,10910.0,0.0,0.0,44.0,No,0.0,0.9999083493721932,0.0,242.44444444444446,44.0,0.0,0.9777777777777777
PRV57255,0.0,6890.0,6890.0,0.0,0.0,34.0,No,0.0,0.9998548831809607,0.0,196.85714285714286,34.0,0.0,0.9714285714285714
PRV57256,0.0,1890.0,1890.0,0.0,0.0,8.0,No,0.0,0.9994711792702274,0.0,210.0,8.0,0.0,0.8888888888888888
PRV57257,0.0,4920.0,4920.0,0.0,0.0,17.0,No,0.0,0.9997967892704734,0.0,273.3333333333333,17.0,0.0,0.9444444444444444
PRV57259,0.0,16450.0,16450.0,0.0,0.0,48.0,No,0.0,0.9999392134216765,0.0,335.7142857142857,48.0,0.0,0.9795918367346939
PRV57261,0.0,1600.0,1600.0,0.0,0.0,10.0,No,0.0,0.9993753903810119,0.0,145.45454545454547,10.0,0.0,0.9090909090909091
PRV57262,0.0,4160.0,4160.0,0.0,0.0,24.0,No,0.0,0.9997596731554914,0.0,166.4,24.0,0.0,0.96
PRV57263,0.0,30130.0,30130.0,0.0,0.0,52.0,No,0.0,0.9999668115893929,0.0,568.4905660377359,52.0,0.0,0.9811320754716981
PRV57264,0.0,2760.0,2760.0,0.0,0.0,8.0,No,0.0,0.9996378123868164,0.0,306.6666666666667,8.0,0.0,0.8888888888888888
PRV57265,0.0,200.0,200.0,0.0,0.0,1.0,No,0.0,0.9950248756218906,0.0,100.0,1.0,0.0,0.5
PRV57266,0.0,9860.0,9860.0,0.0,0.0,34.0,No,0.0,0.9998985904066525,0.0,281.7142857142857,34.0,0.0,0.9714285714285714
PRV57269,0.0,5320.0,5320.0,0.0,0.0,37.0,No,0.0,0.9998120654012403,0.0,140.0,37.0,0.0,0.9736842105263158
PRV57270,0.0,1000.0,1000.0,0.0,0.0,9.0,No,0.0,0.999000999000999,0.0,100.0,9.0,0.0,0.9
PRV57272,0.0,8770.0,8770.0,0.0,0.0,25.0,No,0.0,0.9998859879147189,0.0,337.3076923076923,25.0,0.0,0.9615384615384616
PRV57273,0.0,1090.0,1090.0,0.0,0.0,9.0,No,0.0,0.999083409715857,0.0,109.0,9.0,0.0,0.9
PRV57274,0.0,130.0,130.0,0.0,0.0,4.0,No,0.0,0.9923664122137404,0.0,26.0,4.0,0.0,0.8
PRV57275,0.0,11330.0,11330.0,0.0,0.0,61.0,No,0.0,0.9999117465360515,0.0,182.74193548387098,61.0,0.0,0.9838709677419355
PRV57276,0.0,4500.0,4500.0,0.0,0.0,13.0,No,0.0,0.9997778271495223,0.0,321.42857142857144,13.0,0.0,0.9285714285714286
PRV57277,0.0,1250.0,1250.0,0.0,0.0,7.0,No,0.0,0.9992006394884093,0.0,156.25,7.0,0.0,0.875
PRV57278,0.0,950.0,950.0,0.0,0.0,7.0,No,0.0,0.9989484752891693,0.0,118.75,7.0,0.0,0.875
PRV57280,0.0,170.0,170.0,0.0,0.0,3.0,No,0.0,0.9941520467836257,0.0,42.5,3.0,0.0,0.75
PRV57282,0.0,8350.0,8350.0,0.0,0.0,41.0,Yes,0.0,0.999880253861813,0.0,198.8095238095238,41.0,0.0,0.9761904761904762
PRV57283,0.0,900.0,900.0,0.0,0.0,1.0,No,0.0,0.9988901220865705,0.0,450.0,1.0,0.0,0.5
PRV57284,160000.0,1570.0,161570.0,101.84595798854232,19.0,4.0,Yes,101.84595798854232,0.009717090319426134,8000.0,314.0,23.0,0.7916666666666666,0.16666666666666666
PRV57285,83000.0,0.0,83000.0,83000.0,8.0,0.0,No,83000.0,0.0,9222.222222222223,0.0,8.0,0.8888888888888888,0.0
PRV57286,0.0,20.0,20.0,0.0,0.0,2.0,No,0.0,0.9523809523809523,0.0,6.666666666666667,2.0,0.0,0.6666666666666666
PRV57287,0.0,80390.0,80390.0,0.0,0.0,289.0,No,0.0,0.9999875607966066,0.0,277.2068965517241,289.0,0.0,0.996551724137931
PRV57288,0.0,27650.0,27650.0,0.0,0.0,93.0,No,0.0,0.9999638349426784,0.0,294.1489361702128,93.0,0.0,0.9893617021276596
PRV57289,0.0,5830.0,5830.0,0.0,0.0,10.0,No,0.0,0.9998285028297033,0.0,530.0,10.0,0.0,0.9090909090909091
PRV57290,55000.0,0.0,55000.0,55000.0,2.0,0.0,No,55000.0,0.0,18333.333333333332,0.0,2.0,0.6666666666666666,0.0
PRV57291,0.0,1400.0,1400.0,0.0,0.0,3.0,No,0.0,0.9992862241256245,0.0,350.0,3.0,0.0,0.75
PRV57293,100000.0,0.0,100000.0,100000.0,12.0,0.0,No,100000.0,0.0,7692.307692307692,0.0,12.0,0.9230769230769231,0.0
PRV57294,12000.0,0.0,12000.0,12000.0,2.0,0.0,No,12000.0,0.0,4000.0,0.0,2.0,0.6666666666666666,0.0
PRV57295,173000.0,0.0,173000.0,173000.0,14.0,0.0,Yes,173000.0,0.0,11533.333333333334,0.0,14.0,0.9333333333333333,0.0
PRV57297,53000.0,0.0,53000.0,53000.0,8.0,0.0,Yes,53000.0,0.0,5888.888888888889,0.0,8.0,0.8888888888888888,0.0
PRV57298,14000.0,0.0,14000.0,14000.0,3.0,0.0,No,14000.0,0.0,3500.0,0.0,3.0,0.75,0.0
PRV57299,40000.0,0.0,40000.0,40000.0,6.0,0.0,No,40000.0,0.0,5714.285714285715,0.0,6.0,0.8571428571428571,0.0
PRV57301,28000.0,14090.0,42090.0,1.987083954297069,4.0,28.0,No,1.987083954297069,0.3347508968663135,5600.0,485.86206896551727,32.0,0.12121212121212122,0.8484848484848485
PRV57302,14000.0,160.0,14160.0,86.95652173913044,2.0,2.0,No,86.95652173913044,0.011298637101899583,4666.666666666667,53.333333333333336,4.0,0.4,0.4
PRV57303,95000.0,21860.0,116860.0,4.34563835140204,11.0,94.0,No,4.34563835140204,0.18705984032311893,7916.666666666667,230.10526315789474,105.0,0.10377358490566038,0.8867924528301887
PRV57304,42000.0,26540.0,68540.0,1.5824573301684186,3.0,90.0,No,1.5824573301684186,0.3872134926540319,10500.0,291.64835164835165,93.0,0.031914893617021274,0.9574468085106383
PRV57305,0.0,175750.0,175750.0,0.0,0.0,675.0,No,0.0,0.9999943101319481,0.0,259.9852071005917,675.0,0.0,0.9985207100591716
PRV57306,0.0,629460.0,629460.0,0.0,0.0,2315.0,Yes,0.0,0.9999984113392252,0.0,271.78756476683935,2315.0,0.0,0.9995682210708118
PRV57307,135700.0,6040.0,141740.0,22.463168349610992,12.0,26.0,No,22.463168349610992,0.04261293486006166,10438.461538461539,223.7037037037037,38.0,0.3076923076923077,0.6666666666666666
PRV57308,0.0,3100.0,3100.0,0.0,0.0,6.0,No,0.0,0.999677523379555,0.0,442.85714285714283,6.0,0.0,0.8571428571428571
PRV57309,96000.0,12260.0,108260.0,7.829703939319795,12.0,23.0,No,7.829703939319795,0.11324484348010826,7384.615384615385,510.8333333333333,35.0,0.3333333333333333,0.6388888888888888
PRV57310,665000.0,8420.0,673420.0,78.96924355777223,65.0,57.0,Yes,78.96924355777223,0.012503322587207705,10075.757575757576,145.17241379310346,122.0,0.5284552845528455,0.4634146341463415
PRV57311,0.0,85340.0,85340.0,0.0,0.0,338.0,No,0.0,0.9999882823027618,0.0,251.74041297935102,338.0,0.0,0.9970501474926253
PRV57312,0.0,91320.0,91320.0,0.0,0.0,334.0,Yes,0.0,0.9999890496161891,0.0,272.5970149253731,334.0,0.0,0.9970149253731343
PRV57313,0.0,101970.0,101970.0,0.0,0.0,402.0,No,0.0,0.9999901932902492,0.0,253.0272952853598,402.0,0.0,0.9975186104218362
PRV57314,0.0,15270.0,15270.0,0.0,0.0,48.0,No,0.0,0.9999345164036408,0.0,311.6326530612245,48.0,0.0,0.9795918367346939
PRV57315,0.0,5960.0,5960.0,0.0,0.0,22.0,No,0.0,0.999832242912263,0.0,259.1304347826087,22.0,0.0,0.9565217391304348
PRV57316,377000.0,7920.0,384920.0,47.59500063123343,39.0,46.0,No,47.59500063123343,0.02057565058804274,9425.0,168.51063829787233,85.0,0.45348837209302323,0.5348837209302325
PRV57317,831000.0,95330.0,926330.0,8.716996569846115,84.0,374.0,Yes,8.716996569846115,0.1029113783302081,9776.470588235294,254.21333333333334,458.0,0.1830065359477124,0.8148148148148148
PRV57318,0.0,44180.0,44180.0,0.0,0.0,150.0,No,0.0,0.9999773658359928,0.0,292.5827814569536,150.0,0.0,0.9933774834437086
PRV57319,107000.0,70460.0,177460.0,1.5185705567618966,16.0,263.0,No,1.5185705567618966,0.39704498453181264,6294.117647058823,266.8939393939394,279.0,0.05714285714285714,0.9392857142857143
PRV57320,93000.0,11310.0,104310.0,8.222084696313324,10.0,28.0,No,8.222084696313324,0.10842576525965622,8454.545454545454,390.0,38.0,0.2564102564102564,0.717948717948718
PRV57321,162000.0,19460.0,181460.0,8.32434098967165,15.0,69.0,No,8.32434098967165,0.10724067430467153,10125.0,278.0,84.0,0.17647058823529413,0.8117647058823529
PRV57322,53000.0,7790.0,60790.0,6.802721088435374,7.0,26.0,No,6.802721088435374,0.12814396867957428,6625.0,288.51851851851853,33.0,0.20588235294117646,0.7647058823529411
PRV57324,188000.0,25550.0,213550.0,7.357833352902039,22.0,95.0,No,7.357833352902039,0.11964355118917729,8173.913043478261,266.1458333333333,117.0,0.1864406779661017,0.8050847457627118
PRV57325,0.0,11580.0,11580.0,0.0,0.0,41.0,No,0.0,0.9999136516708401,0.0,275.7142857142857,41.0,0.0,0.9761904761904762
PRV57326,37000.0,0.0,37000.0,37000.0,5.0,0.0,No,37000.0,0.0,6166.666666666667,0.0,5.0,0.8333333333333334,0.0
PRV57327,0.0,190.0,190.0,0.0,0.0,3.0,No,0.0,0.9947643979057592,0.0,47.5,3.0,0.0,0.75
PRV57328,0.0,5360.0,5360.0,0.0,0.0,38.0,No,0.0,0.9998134676366349,0.0,137.43589743589743,38.0,0.0,0.9743589743589743
PRV57329,0.0,11470.0,11470.0,0.0,0.0,36.0,No,0.0,0.9999128236422282,0.0,310.0,36.0,0.0,0.972972972972973
PRV57330,60000.0,15570.0,75570.0,3.8533170637723972,12.0,22.0,No,3.8533170637723972,0.20603141416681,4615.384615384615,676.9565217391304,34.0,0.34285714285714286,0.6285714285714286
PRV57331,175000.0,42200.0,217200.0,4.146821165375228,16.0,125.0,No,4.146821165375228,0.1942900815373778,10294.117647058823,334.92063492063494,141.0,0.11267605633802817,0.8802816901408451
PRV57332,0.0,22560.0,22560.0,0.0,0.0,98.0,No,0.0,0.9999556757235938,0.0,227.87878787878788,98.0,0.0,0.98989898989899
PRV57333,0.0,291020.0,291020.0,0.0,0.0,1004.0,No,0.0,0.9999965638218548,0.0,289.5721393034826,1004.0,0.0,0.9990049751243781
PRV57334,443000.0,7080.0,450080.0,62.56178505860754,39.0,29.0,No,62.56178505860754,0.015730501843001593,11075.0,236.0,68.0,0.5652173913043478,0.42028985507246375
PRV57335,39000.0,245670.0,284670.0,0.1587488958810767,3.0,804.0,Yes,0.1587488958810767,0.8629962307365344,9750.0,305.1801242236025,807.0,0.0037128712871287127,0.995049504950495
PRV57336,0.0,28220.0,28220.0,0.0,0.0,135.0,No,0.0,0.9999645653945644,0.0,207.5,135.0,0.0,0.9926470588235294
PRV57339,0.0,105130.0,105130.0,0.0,0.0,458.0,No,0.0,0.9999904880577565,0.0,229.041394335512,458.0,0.0,0.9978213507625272
PRV57340,198000.0,6360.0,204360.0,31.127181260808047,17.0,24.0,No,31.127181260808047,0.031121397918389516,11000.0,254.4,41.0,0.40476190476190477,0.5714285714285714
PRV57341,776000.0,40350.0,816350.0,19.23124581794751,77.0,100.0,Yes,19.23124581794751,0.049427268417629185,9948.71794871795,399.5049504950495,177.0,0.43258426966292135,0.5617977528089888
PRV57343,0.0,37090.0,37090.0,0.0,0.0,75.0,No,0.0,0.9999730392817665,0.0,488.0263157894737,75.0,0.0,0.9868421052631579
PRV57344,233000.0,195700.0,428700.0,1.1905917700982622,25.0,455.0,Yes,1.1905917700982622,0.45649531958171313,8961.538461538461,429.1666666666667,480.0,0.05197505197505198,0.9459459459459459
PRV57345,442000.0,23320.0,465320.0,18.95287509111959,43.0,45.0,Yes,18.95287509111959,0.0501159414683627,10045.454545454546,506.95652173913044,88.0,0.48314606741573035,0.5056179775280899
PRV57346,0.0,150430.0,150430.0,0.0,0.0,532.0,No,0.0,0.9999933524340063,0.0,282.2326454033771,532.0,0.0,0.99812382739212
PRV57347,117000.0,28560.0,145560.0,4.096495220755576,17.0,128.0,No,4.096495220755576,0.19620640143994614,6500.0,221.3953488372093,145.0,0.11643835616438356,0.8767123287671232
PRV57348,0.0,255770.0,255770.0,0.0,0.0,920.0,No,0.0,0.9999960902526088,0.0,277.7090119435396,920.0,0.0,0.998914223669924
PRV57350,65000.0,6390.0,71390.0,10.170552339227038,9.0,37.0,No,10.170552339227038,0.08950708072446106,6500.0,168.1578947368421,46.0,0.19148936170212766,0.7872340425531915
PRV57351,0.0,20180.0,20180.0,0.0,0.0,34.0,No,0.0,0.9999504484416035,0.0,576.5714285714286,34.0,0.0,0.9714285714285714
PRV57352,15000.0,10050.0,25050.0,1.492388817033131,3.0,41.0,No,1.492388817033131,0.4011815895573031,3750.0,239.28571428571428,44.0,0.06666666666666667,0.9111111111111111
PRV57354,0.0,8510.0,8510.0,0.0,0.0,22.0,No,0.0,0.9998825049935378,0.0,370.0,22.0,0.0,0.9565217391304348
PRV57355,0.0,16240.0,16240.0,0.0,0.0,34.0,No,0.0,0.9999384274367342,0.0,464.0,34.0,0.0,0.9714285714285714
PRV57356,0.0,23570.0,23570.0,0.0,0.0,67.0,No,0.0,0.9999575749862119,0.0,346.61764705882354,67.0,0.0,0.9852941176470589
PRV57357,113000.0,1700.0,114700.0,66.43151087595533,15.0,1.0,No,66.43151087595533,0.014821143669192073,7062.5,850.0,16.0,0.8823529411764706,0.058823529411764705
PRV57358,0.0,12200.0,12200.0,0.0,0.0,77.0,No,0.0,0.9999180395049586,0.0,156.4102564102564,77.0,0.0,0.9871794871794872
PRV57359,0.0,34390.0,34390.0,0.0,0.0,102.0,No,0.0,0.9999709226251055,0.0,333.88349514563106,102.0,0.0,0.9902912621359223
PRV57361,0.0,18790.0,18790.0,0.0,0.0,60.0,No,0.0,0.9999467830344314,0.0,308.0327868852459,60.0,0.0,0.9836065573770492
PRV57363,0.0,400.0,400.0,0.0,0.0,2.0,No,0.0,0.9975062344139651,0.0,133.33333333333334,2.0,0.0,0.6666666666666666
PRV57364,42000.0,650.0,42650.0,64.51612903225806,3.0,7.0,No,64.51612903225806,0.015239970926824694,10500.0,81.25,10.0,0.2727272727272727,0.6363636363636364
PRV57365,0.0,57260.0,57260.0,0.0,0.0,183.0,No,0.0,0.9999825361065996,0.0,311.19565217391306,183.0,0.0,0.9945652173913043
PRV57366,0.0,4960.0,4960.0,0.0,0.0,12.0,No,0.0,0.9997984277363435,0.0,381.53846153846155,12.0,0.0,0.9230769230769231
PRV57367,0.0,8070.0,8070.0,0.0,0.0,11.0,No,0.0,0.9998760996159088,0.0,672.5,11.0,0.0,0.9166666666666666
PRV57368,0.0,3500.0,3500.0,0.0,0.0,22.0,No,0.0,0.9997143673236218,0.0,152.17391304347825,22.0,0.0,0.9565217391304348
PRV57369,117000.0,2350.0,119350.0,49.766056997022545,11.0,17.0,No,49.766056997022545,0.019689822456451976,9750.0,130.55555555555554,28.0,0.3793103448275862,0.5862068965517241
PRV57371,0.0,70.0,70.0,0.0,0.0,1.0,No,0.0,0.9859154929577465,0.0,35.0,1.0,0.0,0.5
PRV57372,119000.0,4750.0,123750.0,25.047358450852453,15.0,17.0,No,25.047358450852453,0.03838352821391342,7437.5,263.8888888888889,32.0,0.45454545454545453,0.5151515151515151
PRV57373,0.0,800.0,800.0,0.0,0.0,2.0,No,0.0,0.9987515605493134,0.0,266.6666666666667,2.0,0.0,0.6666666666666666
PRV57374,0.0,800.0,800.0,0.0,0.0,6.0,No,0.0,0.9987515605493134,0.0,114.28571428571429,6.0,0.0,0.8571428571428571
PRV57375,46000.0,26220.0,72220.0,1.7543190572441936,6.0,75.0,No,1.7543190572441936,0.36305229780811676,6571.428571428572,345.0,81.0,0.07317073170731707,0.9146341463414634
PRV57376,0.0,5060.0,5060.0,0.0,0.0,20.0,No,0.0,0.9998024105907923,0.0,240.95238095238096,20.0,0.0,0.9523809523809523
PRV57378,0.0,6780.0,6780.0,0.0,0.0,35.0,No,0.0,0.9998525291254977,0.0,188.33333333333334,35.0,0.0,0.9722222222222222
PRV57379,44000.0,12380.0,56380.0,3.553832485259672,3.0,25.0,No,3.553832485259672,0.21957751724871855,11000.0,476.15384615384613,28.0,0.10344827586206896,0.8620689655172413
PRV57380,0.0,22880.0,22880.0,0.0,0.0,87.0,No,0.0,0.9999562956164503,0.0,260.0,87.0,0.0,0.9886363636363636
PRV57381,0.0,18640.0,18640.0,0.0,0.0,49.0,No,0.0,0.9999463548092914,0.0,372.8,49.0,0.0,0.98
PRV57382,85000.0,14810.0,99810.0,5.7389777867800955,5.0,74.0,No,5.7389777867800955,0.14838043902976625,14166.666666666666,197.46666666666667,79.0,0.0625,0.925
PRV57385,0.0,21930.0,21930.0,0.0,0.0,90.0,No,0.0,0.999954402444029,0.0,240.98901098901098,90.0,0.0,0.989010989010989
PRV57386,0.0,300.0,300.0,0.0,0.0,1.0,No,0.0,0.9966777408637874,0.0,150.0,1.0,0.0,0.5
PRV57388,0.0,1660.0,1660.0,0.0,0.0,9.0,No,0.0,0.9993979530403372,0.0,166.0,9.0,0.0,0.9
PRV57389,0.0,3810.0,3810.0,0.0,0.0,6.0,No,0.0,0.9997376016793492,0.0,544.2857142857143,6.0,0.0,0.8571428571428571
PRV57390,0.0,10840.0,10840.0,0.0,0.0,55.0,No,0.0,0.9999077575869385,0.0,193.57142857142858,55.0,0.0,0.9821428571428571
PRV57391,0.0,4780.0,4780.0,0.0,0.0,19.0,No,0.0,0.999790838736666,0.0,239.0,19.0,0.0,0.95
PRV57392,0.0,70.0,70.0,0.0,0.0,2.0,No,0.0,0.9859154929577465,0.0,23.333333333333332,2.0,0.0,0.6666666666666666
PRV57393,0.0,2800.0,2800.0,0.0,0.0,5.0,No,0.0,0.9996429846483399,0.0,466.6666666666667,5.0,0.0,0.8333333333333334
PRV57394,0.0,6630.0,6630.0,0.0,0.0,16.0,No,0.0,0.9998491931835319,0.0,390.0,16.0,0.0,0.9411764705882353
PRV57396,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,1.0,0.0,0.5
PRV57397,65000.0,0.0,65000.0,65000.0,7.0,0.0,No,65000.0,0.0,8125.0,0.0,7.0,0.875,0.0
PRV57398,50600.0,0.0,50600.0,50600.0,3.0,0.0,No,50600.0,0.0,12650.0,0.0,3.0,0.75,0.0
PRV57399,57000.0,0.0,57000.0,57000.0,1.0,0.0,No,57000.0,0.0,28500.0,0.0,1.0,0.5,0.0
PRV57400,67000.0,0.0,67000.0,67000.0,8.0,0.0,No,67000.0,0.0,7444.444444444444,0.0,8.0,0.8888888888888888,0.0
PRV57401,65000.0,0.0,65000.0,65000.0,8.0,0.0,No,65000.0,0.0,7222.222222222223,0.0,8.0,0.8888888888888888,0.0
PRV57402,0.0,20.0,20.0,0.0,0.0,1.0,No,0.0,0.9523809523809523,0.0,10.0,1.0,0.0,0.5
PRV57403,172000.0,0.0,172000.0,172000.0,15.0,0.0,No,172000.0,0.0,10750.0,0.0,15.0,0.9375,0.0
PRV57404,62000.0,12250.0,74250.0,5.060811362337768,9.0,37.0,No,5.060811362337768,0.16498094301760247,6200.0,322.36842105263156,46.0,0.19148936170212766,0.7872340425531915
PRV57405,0.0,5690.0,5690.0,0.0,0.0,32.0,No,0.0,0.9998242839571253,0.0,172.42424242424244,32.0,0.0,0.9696969696969697
PRV57406,489000.0,16460.0,505460.0,29.706579187169673,46.0,22.0,No,29.706579187169673,0.03256433236194286,10404.255319148937,715.6521739130435,68.0,0.6666666666666666,0.3188405797101449
PRV57407,0.0,62860.0,62860.0,0.0,0.0,217.0,No,0.0,0.9999840918852707,0.0,288.348623853211,217.0,0.0,0.9954128440366973
PRV57408,0.0,8650.0,8650.0,0.0,0.0,55.0,No,0.0,0.9998844064270026,0.0,154.46428571428572,55.0,0.0,0.9821428571428571
PRV57409,206000.0,12620.0,218620.0,16.322003010854925,24.0,47.0,Yes,16.322003010854925,0.05772547010579954,8240.0,262.9166666666667,71.0,0.3333333333333333,0.6527777777777778
PRV57410,0.0,57710.0,57710.0,0.0,0.0,241.0,No,0.0,0.9999826722808477,0.0,238.47107438016528,241.0,0.0,0.9958677685950413
PRV57411,0.0,8560.0,8560.0,0.0,0.0,29.0,No,0.0,0.9998831912159795,0.0,285.3333333333333,29.0,0.0,0.9666666666666667
PRV57412,59000.0,91380.0,150380.0,0.645648438953393,9.0,289.0,No,0.645648438953393,0.6076565523570132,5900.0,315.1034482758621,298.0,0.030100334448160536,0.9665551839464883
PRV57413,0.0,18030.0,18030.0,0.0,0.0,52.0,No,0.0,0.9999445399589596,0.0,340.188679245283,52.0,0.0,0.9811320754716981
PRV57414,213000.0,2460.0,215460.0,86.55018285249898,18.0,10.0,No,86.55018285249898,0.01141737947934893,11210.526315789473,223.63636363636363,28.0,0.6206896551724138,0.3448275862068966
PRV57415,0.0,39090.0,39090.0,0.0,0.0,86.0,No,0.0,0.9999744186641426,0.0,449.3103448275862,86.0,0.0,0.9885057471264368
PRV57416,0.0,1200.0,1200.0,0.0,0.0,7.0,No,0.0,0.9991673605328892,0.0,150.0,7.0,0.0,0.875
PRV57417,0.0,2620.0,2620.0,0.0,0.0,9.0,No,0.0,0.9996184662342618,0.0,262.0,9.0,0.0,0.9
PRV57419,0.0,4900.0,4900.0,0.0,0.0,17.0,No,0.0,0.9997959600081616,0.0,272.22222222222223,17.0,0.0,0.9444444444444444
PRV57421,0.0,8080.0,8080.0,0.0,0.0,35.0,No,0.0,0.9998762529389927,0.0,224.44444444444446,35.0,0.0,0.9722222222222222
PRV57422,0.0,33620.0,33620.0,0.0,0.0,104.0,No,0.0,0.9999702566848101,0.0,320.1904761904762,104.0,0.0,0.9904761904761905
PRV57423,0.0,21380.0,21380.0,0.0,0.0,47.0,No,0.0,0.9999532295028296,0.0,445.4166666666667,47.0,0.0,0.9791666666666666
PRV57424,0.0,11890.0,11890.0,0.0,0.0,38.0,No,0.0,0.9999159027836179,0.0,304.87179487179486,38.0,0.0,0.9743589743589743
PRV57425,312200.0,33520.0,345720.0,9.313564631126756,32.0,92.0,Yes,9.313564631126756,0.09695679464076525,9460.60606060606,360.4301075268817,124.0,0.256,0.736
PRV57426,0.0,16240.0,16240.0,0.0,0.0,60.0,No,0.0,0.9999384274367342,0.0,266.2295081967213,60.0,0.0,0.9836065573770492
PRV57427,110000.0,3590.0,113590.0,30.63213589529379,14.0,16.0,No,30.63213589529379,0.031604616562931925,7333.333333333333,211.1764705882353,30.0,0.45161290322580644,0.5161290322580645
PRV57429,0.0,41490.0,41490.0,0.0,0.0,154.0,No,0.0,0.9999758983876021,0.0,267.6774193548387,154.0,0.0,0.9935483870967742
PRV57431,0.0,13600.0,13600.0,0.0,0.0,24.0,No,0.0,0.9999264759944122,0.0,544.0,24.0,0.0,0.96
PRV57432,0.0,13420.0,13420.0,0.0,0.0,48.0,No,0.0,0.999925489903882,0.0,273.8775510204082,48.0,0.0,0.9795918367346939
PRV57433,126000.0,15500.0,141500.0,8.128507838203987,16.0,54.0,No,8.128507838203987,0.10953986190910311,7411.764705882353,281.8181818181818,70.0,0.22535211267605634,0.7605633802816901
PRV57434,0.0,83990.0,83990.0,0.0,0.0,316.0,No,0.0,0.9999880939624484,0.0,264.9526813880126,316.0,0.0,0.9968454258675079
PRV57435,0.0,4860.0,4860.0,0.0,0.0,25.0,No,0.0,0.9997942810121374,0.0,186.92307692307693,25.0,0.0,0.9615384615384616
PRV57436,0.0,10950.0,10950.0,0.0,0.0,41.0,No,0.0,0.9999086841384348,0.0,260.7142857142857,41.0,0.0,0.9761904761904762
PRV57437,54000.0,9170.0,63170.0,5.888125613346418,6.0,21.0,No,5.888125613346418,0.14516154564594513,7714.285714285715,416.8181818181818,27.0,0.21428571428571427,0.75
PRV57438,22000.0,2180.0,24180.0,10.087116001834021,4.0,10.0,No,10.087116001834021,0.09015342624374509,4400.0,198.1818181818182,14.0,0.26666666666666666,0.6666666666666666
PRV57440,0.0,330.0,330.0,0.0,0.0,4.0,No,0.0,0.9969788519637462,0.0,66.0,4.0,0.0,0.8
PRV57441,0.0,26660.0,26660.0,0.0,0.0,74.0,No,0.0,0.9999624920295562,0.0,355.46666666666664,74.0,0.0,0.9866666666666667
PRV57443,0.0,33790.0,33790.0,0.0,0.0,52.0,No,0.0,0.9999704063212098,0.0,637.5471698113207,52.0,0.0,0.9811320754716981
PRV57444,0.0,7550.0,7550.0,0.0,0.0,13.0,No,0.0,0.9998675672096411,0.0,539.2857142857143,13.0,0.0,0.9285714285714286
PRV57445,8000.0,14150.0,22150.0,0.5653310720090453,2.0,28.0,No,0.5653310720090453,0.6387973454923028,2666.6666666666665,487.9310344827586,30.0,0.06451612903225806,0.9032258064516129
PRV57446,0.0,5600.0,5600.0,0.0,0.0,8.0,No,0.0,0.9998214604534904,0.0,622.2222222222222,8.0,0.0,0.8888888888888888
PRV57447,0.0,4240.0,4240.0,0.0,0.0,9.0,No,0.0,0.9997642065550578,0.0,424.0,9.0,0.0,0.9
PRV57448,0.0,51920.0,51920.0,0.0,0.0,205.0,No,0.0,0.9999807399703395,0.0,252.03883495145632,205.0,0.0,0.9951456310679612
PRV57449,0.0,28380.0,28380.0,0.0,0.0,103.0,No,0.0,0.99996476515979,0.0,272.88461538461536,103.0,0.0,0.9903846153846154
PRV57450,0.0,4750.0,4750.0,0.0,0.0,11.0,No,0.0,0.9997895179962113,0.0,395.8333333333333,11.0,0.0,0.9166666666666666
PRV57452,0.0,120.0,120.0,0.0,0.0,3.0,No,0.0,0.9917355371900827,0.0,30.0,3.0,0.0,0.75
PRV57453,0.0,2850.0,2850.0,0.0,0.0,17.0,No,0.0,0.9996492458786391,0.0,158.33333333333334,17.0,0.0,0.9444444444444444
PRV57454,0.0,5610.0,5610.0,0.0,0.0,42.0,No,0.0,0.9998217786490822,0.0,130.46511627906978,42.0,0.0,0.9767441860465116
PRV57455,0.0,2130.0,2130.0,0.0,0.0,6.0,No,0.0,0.999530736743313,0.0,304.2857142857143,6.0,0.0,0.8571428571428571
PRV57456,0.0,2350.0,2350.0,0.0,0.0,16.0,No,0.0,0.9995746490854955,0.0,138.23529411764707,16.0,0.0,0.9411764705882353
PRV57459,0.0,4600.0,4600.0,0.0,0.0,11.0,No,0.0,0.9997826559443599,0.0,383.3333333333333,11.0,0.0,0.9166666666666666
PRV57460,0.0,7840.0,7840.0,0.0,0.0,36.0,No,0.0,0.9998724652467798,0.0,211.8918918918919,36.0,0.0,0.972972972972973
