Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio,Avg_IP_Claims_Per_Month,Max_IP_Claims_Per_Month,Std_IP_Claims_Per_Month,Avg_OP_Claims_Per_Month,Max_OP_Claims_Per_Month,Std_OP_Claims_Per_Month
PRV57198,16000.0,13200.0,29200.0,1.212029391712749,3.0,51.0,No,1.212029391712749,0.4520393137221328,4000.0,253.84615384615384,54.0,0.0545454545454545,0.9272727272727272,1.0,1.0,0.0,4.25,7.0,1.864744681524183
PRV57199,0.0,1970.0,1970.0,0.0,0.0,7.0,No,0.0,0.9994926433282596,0.0,246.25,7.0,0.0,0.875,0.0,0.0,0.0,1.4,2.0,0.5477225575051661
PRV57200,0.0,12150.0,12150.0,0.0,0.0,25.0,No,0.0,0.9999177022467288,0.0,467.3076923076923,25.0,0.0,0.9615384615384616,0.0,0.0,0.0,2.272727272727273,6.0,1.4893561757289013
PRV57202,0.0,40810.0,40810.0,0.0,0.0,165.0,No,0.0,0.9999754968023328,0.0,245.84337349397592,165.0,0.0,0.993975903614458,0.0,0.0,0.0,12.692307692307692,18.0,5.03958687765534
PRV57203,38000.0,7610.0,45610.0,4.992773617133097,2.0,45.0,No,4.992773617133097,0.1668457170419416,12666.666666666666,165.43478260869566,47.0,0.0416666666666666,0.9375,1.0,1.0,0.0,3.75,9.0,2.3788843832962776
PRV57204,185000.0,36970.0,221970.0,5.003921992913365,21.0,112.0,Yes,5.003921992913365,0.1665532884926409,8409.09090909091,327.16814159292034,133.0,0.1567164179104477,0.835820895522388,2.3333333333333335,5.0,1.3228756555322954,8.615384615384615,12.0,2.844247455785729
PRV57205,119500.0,16180.0,135680.0,7.385204869909153,12.0,81.0,No,7.385204869909153,0.1192503003368194,9192.307692307691,197.3170731707317,93.0,0.1276595744680851,0.8617021276595744,1.7142857142857142,4.0,1.1126972805283737,6.230769230769231,11.0,2.8911890908369102
PRV57206,93300.0,142000.0,235300.0,0.6570376264955881,7.0,483.0,Yes,0.6570376264955881,0.6034823481413168,11662.5,293.3884297520661,490.0,0.0142566191446028,0.9837067209775968,1.1666666666666667,2.0,0.408248290463863,37.15384615384615,51.0,12.55551773687671
PRV57207,0.0,18710.0,18710.0,0.0,0.0,73.0,No,0.0,0.9999465555021112,0.0,252.83783783783784,73.0,0.0,0.9864864864864864,0.0,0.0,0.0,6.083333333333333,10.0,2.3532698077098573
PRV57208,196000.0,28580.0,224580.0,6.857702669605682,10.0,103.0,No,6.857702669605682,0.1272592071457514,17818.18181818182,274.8076923076923,113.0,0.087719298245614,0.9035087719298246,1.6666666666666667,2.0,0.5163977794943223,7.923076923076923,12.0,2.5645512427953308
PRV57209,148000.0,337040.0,485040.0,0.4391157158921318,15.0,1093.0,Yes,0.4391157158921318,0.694869093540546,9250.0,308.0804387568556,1108.0,0.0135256988277727,0.9855725879170424,1.5,3.0,0.7071067811865475,84.07692307692308,104.0,25.656258295854247
PRV57210,132000.0,5020.0,137020.0,26.28958374825732,10.0,33.0,Yes,26.28958374825732,0.0366367199188445,12000.0,147.64705882352942,43.0,0.2272727272727272,0.75,2.0,4.0,1.224744871391589,3.0,5.0,1.4832396974191326
PRV57211,50000.0,31930.0,81930.0,1.5658764210328522,8.0,103.0,No,1.5658764210328522,0.3897181774908154,5555.555555555556,307.0192307692308,111.0,0.0714285714285714,0.9196428571428572,1.6,2.0,0.5477225575051661,8.583333333333334,13.0,2.937479851639476
PRV57212,0.0,34670.0,34670.0,0.0,0.0,101.0,No,0.0,0.9999711574514724,0.0,339.9019607843137,101.0,0.0,0.9901960784313726,0.0,0.0,0.0,7.769230769230769,14.0,3.244324432858253
PRV57213,0.0,34040.0,34040.0,0.0,0.0,82.0,No,0.0,0.9999706236597043,0.0,410.1204819277109,82.0,0.0,0.9879518072289156,0.0,0.0,0.0,6.833333333333333,11.0,2.367712103711219
PRV57215,47000.0,1970.0,48970.0,23.845763571790968,8.0,3.0,No,23.845763571790968,0.0402278899756999,5222.222222222223,492.5,11.0,0.6666666666666666,0.25,1.6,2.0,0.5477225575051662,1.0,1.0,0.0
PRV57216,89000.0,17260.0,106260.0,5.156132321418226,10.0,72.0,No,5.156132321418226,0.1624302425160689,8090.909090909091,236.43835616438355,82.0,0.1204819277108433,0.8674698795180723,1.4285714285714286,3.0,0.7867957924694432,6.0,9.0,2.088931871468374
PRV57217,107000.0,12060.0,119060.0,8.871569521598541,9.0,53.0,No,8.871569521598541,0.1012926147101065,10700.0,223.33333333333331,62.0,0.1428571428571428,0.8412698412698413,1.125,2.0,0.3535533905932738,4.416666666666667,10.0,2.391588796113782
PRV57218,0.0,123230.0,123230.0,0.0,0.0,413.0,No,0.0,0.9999918851587668,0.0,297.65700483091786,413.0,0.0,0.997584541062802,0.0,0.0,0.0,31.76923076923077,43.0,10.833234713555058
PRV57219,0.0,11830.0,11830.0,0.0,0.0,46.0,No,0.0,0.9999154762910996,0.0,251.70212765957447,46.0,0.0,0.9787234042553192,0.0,0.0,0.0,3.8333333333333335,8.0,1.9924098397912438
PRV57223,275300.0,5230.0,280530.0,52.62856050468362,34.0,20.0,Yes,52.62856050468362,0.0186432159012729,7865.714285714285,249.04761904761904,54.0,0.6181818181818182,0.3636363636363636,3.090909090909091,5.0,0.9438798074485389,1.8181818181818181,3.0,0.7507571935295484
PRV57224,22000.0,56960.0,78960.0,0.3862291743473605,2.0,212.0,No,0.3862291743473605,0.7213687769911729,7333.333333333333,267.4178403755869,214.0,0.0093023255813953,0.986046511627907,1.0,1.0,0.0,17.666666666666668,25.0,4.007568597117966
PRV57225,417400.0,20120.0,437520.0,20.74449580040753,47.0,131.0,No,20.74449580040753,0.0459863640830954,8695.833333333334,152.42424242424244,178.0,0.2625698324022346,0.7318435754189944,3.6153846153846154,9.0,2.2560460078960247,10.916666666666666,17.0,2.9987371079213068
PRV57227,186000.0,5800.0,191800.0,32.06343733838993,21.0,31.0,No,32.06343733838993,0.0302396754969994,8454.545454545454,181.25,52.0,0.3962264150943396,0.5849056603773585,1.9090909090909092,4.0,1.044465935734187,2.8181818181818183,6.0,1.2504544628399563
PRV57228,251000.0,128370.0,379370.0,1.9552702713229624,34.0,495.0,No,1.9552702713229624,0.3383758906189456,7171.428571428572,258.81048387096774,529.0,0.0641509433962264,0.9339622641509434,2.8333333333333335,9.0,2.2896340848319503,38.07692307692308,53.0,13.714114009914132
PRV57230,250900.0,48670.0,299570.0,5.155020443385178,27.0,154.0,Yes,5.155020443385178,0.1624656592260265,8960.714285714286,314.0,181.0,0.1483516483516483,0.8461538461538461,2.4545454545454546,6.0,1.5075567228888178,12.833333333333334,23.0,4.174235549683609
PRV57231,172300.0,7000.0,179300.0,24.61076989001571,18.0,30.0,No,24.61076989001571,0.0390404961489339,9068.421052631578,225.80645161290323,48.0,0.3673469387755102,0.6122448979591837,1.6363636363636365,4.0,0.9244162777371754,3.0,7.0,1.8856180831641267
PRV57232,0.0,910.0,910.0,0.0,0.0,7.0,No,0.0,0.9989023051591658,0.0,113.75,7.0,0.0,0.875,0.0,0.0,0.0,1.4,3.0,0.8944271909999159
PRV57233,0.0,41920.0,41920.0,0.0,0.0,140.0,No,0.0,0.9999761456072136,0.0,297.3049645390071,140.0,0.0,0.9929078014184396,0.0,0.0,0.0,11.666666666666666,16.0,2.806917861068948
PRV57234,84000.0,5100.0,89100.0,16.467359341305627,9.0,15.0,No,16.467359341305627,0.0572384148326056,8400.0,318.75,24.0,0.36,0.6,1.5,3.0,0.8366600265340756,1.3636363636363635,2.0,0.504524979109513
PRV57235,26000.0,1410.0,27410.0,18.42664776754075,3.0,12.0,No,18.42664776754075,0.0514392032395753,6500.0,108.46153846153848,15.0,0.1875,0.75,1.5,2.0,0.7071067811865476,2.0,3.0,0.8944271909999159
PRV57236,0.0,19170.0,19170.0,0.0,0.0,87.0,No,0.0,0.9999478378801314,0.0,217.8409090909091,87.0,0.0,0.9886363636363636,0.0,0.0,0.0,7.25,13.0,2.5628464289109907
PRV57238,10000.0,6940.0,16940.0,1.4407145944388418,1.0,44.0,No,1.4407145944388418,0.4096570450386635,5000.0,154.22222222222223,45.0,0.0217391304347826,0.9565217391304348,1.0,1.0,0.0,3.6666666666666665,10.0,2.2696949467968492
PRV57239,0.0,6180.0,6180.0,0.0,0.0,28.0,No,0.0,0.9998382138812488,0.0,213.1034482758621,28.0,0.0,0.9655172413793104,0.0,0.0,0.0,2.5454545454545454,4.0,1.1281521496355325
PRV57240,0.0,24790.0,24790.0,0.0,0.0,72.0,No,0.0,0.999959662780848,0.0,339.5890410958904,72.0,0.0,0.9863013698630136,0.0,0.0,0.0,6.0,11.0,2.0
PRV57241,0.0,26180.0,26180.0,0.0,0.0,59.0,No,0.0,0.9999618043619418,0.0,436.3333333333333,59.0,0.0,0.9833333333333332,0.0,0.0,0.0,4.538461538461538,10.0,2.6336092033362575
PRV57242,0.0,31900.0,31900.0,0.0,0.0,103.0,No,0.0,0.9999686530202816,0.0,306.7307692307692,103.0,0.0,0.9903846153846154,0.0,0.0,0.0,7.923076923076923,12.0,3.5463957868409266
PRV57244,0.0,610.0,610.0,0.0,0.0,4.0,No,0.0,0.9983633387888708,0.0,122.0,4.0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0
PRV57245,0.0,32790.0,32790.0,0.0,0.0,92.0,No,0.0,0.9999695038272696,0.0,352.5806451612903,92.0,0.0,0.989247311827957,0.0,0.0,0.0,7.666666666666667,12.0,2.2292817160908514
PRV57246,0.0,4100.0,4100.0,0.0,0.0,6.0,No,0.0,0.9997561570348696,0.0,585.7142857142857,6.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.2,2.0,0.4472135954999579
PRV57247,0.0,960.0,960.0,0.0,0.0,11.0,No,0.0,0.9989594172736732,0.0,80.0,11.0,0.0,0.9166666666666666,0.0,0.0,0.0,1.375,2.0,0.5175491695067657
PRV57248,0.0,220.0,220.0,0.0,0.0,6.0,No,0.0,0.995475113122172,0.0,31.428571428571427,6.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.2,2.0,0.4472135954999579
PRV57250,0.0,12760.0,12760.0,0.0,0.0,23.0,No,0.0,0.9999216362354048,0.0,531.6666666666666,23.0,0.0,0.9583333333333334,0.0,0.0,0.0,1.9166666666666667,6.0,1.5050420310248862
PRV57251,156000.0,0.0,156000.0,156000.0,15.0,0.0,No,156000.0,0.0,9750.0,0.0,15.0,0.9375,0.0,1.6666666666666667,4.0,1.118033988749895,0.0,0.0,0.0
PRV57252,18000.0,0.0,18000.0,18000.0,3.0,0.0,No,18000.0,0.0,4500.0,0.0,3.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV57253,0.0,10910.0,10910.0,0.0,0.0,44.0,No,0.0,0.9999083493721932,0.0,242.44444444444449,44.0,0.0,0.9777777777777776,0.0,0.0,0.0,3.6666666666666665,6.0,1.8257418583505536
PRV57255,0.0,6890.0,6890.0,0.0,0.0,34.0,No,0.0,0.9998548831809608,0.0,196.8571428571429,34.0,0.0,0.9714285714285714,0.0,0.0,0.0,2.8333333333333335,5.0,1.4034589305344742
PRV57256,0.0,1890.0,1890.0,0.0,0.0,8.0,No,0.0,0.9994711792702274,0.0,210.0,8.0,0.0,0.8888888888888888,0.0,0.0,0.0,1.3333333333333333,2.0,0.5163977794943222
PRV57257,0.0,4920.0,4920.0,0.0,0.0,17.0,No,0.0,0.9997967892704734,0.0,273.3333333333333,17.0,0.0,0.9444444444444444,0.0,0.0,0.0,1.7,3.0,0.6749485577105528
PRV57259,0.0,16450.0,16450.0,0.0,0.0,48.0,No,0.0,0.9999392134216764,0.0,335.7142857142857,48.0,0.0,0.979591836734694,0.0,0.0,0.0,4.0,7.0,1.651445647689541
PRV57261,0.0,1600.0,1600.0,0.0,0.0,10.0,No,0.0,0.999375390381012,0.0,145.45454545454547,10.0,0.0,0.9090909090909092,0.0,0.0,0.0,1.6666666666666667,3.0,0.816496580927726
PRV57262,0.0,4160.0,4160.0,0.0,0.0,24.0,No,0.0,0.9997596731554914,0.0,166.4,24.0,0.0,0.96,0.0,0.0,0.0,2.4,4.0,1.2649110640673518
PRV57263,0.0,30130.0,30130.0,0.0,0.0,52.0,No,0.0,0.9999668115893928,0.0,568.4905660377359,52.0,0.0,0.981132075471698,0.0,0.0,0.0,4.333333333333333,9.0,2.1461734799546393
PRV57264,0.0,2760.0,2760.0,0.0,0.0,8.0,No,0.0,0.9996378123868164,0.0,306.6666666666667,8.0,0.0,0.8888888888888888,0.0,0.0,0.0,1.1428571428571428,2.0,0.3779644730092272
PRV57265,0.0,200.0,200.0,0.0,0.0,1.0,No,0.0,0.9950248756218906,0.0,100.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV57266,0.0,9860.0,9860.0,0.0,0.0,34.0,No,0.0,0.9998985904066524,0.0,281.7142857142857,34.0,0.0,0.9714285714285714,0.0,0.0,0.0,2.8333333333333335,5.0,1.2673044646258473
PRV57269,0.0,5320.0,5320.0,0.0,0.0,37.0,No,0.0,0.9998120654012403,0.0,140.0,37.0,0.0,0.9736842105263158,0.0,0.0,0.0,4.111111111111111,7.0,2.0275875100994063
PRV57270,0.0,1000.0,1000.0,0.0,0.0,9.0,No,0.0,0.999000999000999,0.0,100.0,9.0,0.0,0.9,0.0,0.0,0.0,1.8,2.0,0.4472135954999579
PRV57272,0.0,8770.0,8770.0,0.0,0.0,25.0,No,0.0,0.9998859879147188,0.0,337.3076923076923,25.0,0.0,0.9615384615384616,0.0,0.0,0.0,2.272727272727273,4.0,1.1037127426019047
PRV57273,0.0,1090.0,1090.0,0.0,0.0,9.0,No,0.0,0.999083409715857,0.0,109.0,9.0,0.0,0.9,0.0,0.0,0.0,1.5,3.0,0.8366600265340756
PRV57274,0.0,130.0,130.0,0.0,0.0,4.0,No,0.0,0.9923664122137404,0.0,26.0,4.0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0
PRV57275,0.0,11330.0,11330.0,0.0,0.0,61.0,No,0.0,0.9999117465360516,0.0,182.74193548387095,61.0,0.0,0.9838709677419356,0.0,0.0,0.0,5.083333333333333,14.0,3.2601821849074444
PRV57276,0.0,4500.0,4500.0,0.0,0.0,13.0,No,0.0,0.9997778271495223,0.0,321.42857142857144,13.0,0.0,0.9285714285714286,0.0,0.0,0.0,1.4444444444444444,4.0,1.0137937550497031
PRV57277,0.0,1250.0,1250.0,0.0,0.0,7.0,No,0.0,0.9992006394884092,0.0,156.25,7.0,0.0,0.875,0.0,0.0,0.0,1.0,1.0,0.0
PRV57278,0.0,950.0,950.0,0.0,0.0,7.0,No,0.0,0.9989484752891692,0.0,118.75,7.0,0.0,0.875,0.0,0.0,0.0,1.1666666666666667,2.0,0.408248290463863
PRV57280,0.0,170.0,170.0,0.0,0.0,3.0,No,0.0,0.9941520467836256,0.0,42.5,3.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
PRV57282,0.0,8350.0,8350.0,0.0,0.0,41.0,Yes,0.0,0.999880253861813,0.0,198.8095238095238,41.0,0.0,0.9761904761904762,0.0,0.0,0.0,4.1,8.0,2.183269719175042
PRV57283,0.0,900.0,900.0,0.0,0.0,1.0,No,0.0,0.9988901220865704,0.0,450.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV57284,160000.0,1570.0,161570.0,101.84595798854232,19.0,4.0,Yes,101.84595798854232,0.0097170903194261,8000.0,314.0,23.0,0.7916666666666666,0.1666666666666666,2.111111111111111,3.0,0.927960727138337,1.0,1.0,0.0
PRV57285,83000.0,0.0,83000.0,83000.0,8.0,0.0,No,83000.0,0.0,9222.222222222224,0.0,8.0,0.8888888888888888,0.0,1.1428571428571428,2.0,0.3779644730092272,0.0,0.0,0.0
PRV57286,0.0,20.0,20.0,0.0,0.0,2.0,No,0.0,0.9523809523809524,0.0,6.666666666666667,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,2.0,2.0,0.0
PRV57287,0.0,80390.0,80390.0,0.0,0.0,289.0,No,0.0,0.9999875607966066,0.0,277.2068965517241,289.0,0.0,0.996551724137931,0.0,0.0,0.0,22.23076923076923,34.0,8.186918896974674
PRV57288,0.0,27650.0,27650.0,0.0,0.0,93.0,No,0.0,0.9999638349426784,0.0,294.1489361702128,93.0,0.0,0.9893617021276596,0.0,0.0,0.0,7.75,15.0,2.8959218974902687
PRV57289,0.0,5830.0,5830.0,0.0,0.0,10.0,No,0.0,0.9998285028297031,0.0,530.0,10.0,0.0,0.9090909090909092,0.0,0.0,0.0,1.25,2.0,0.46291004988627565
PRV57290,55000.0,0.0,55000.0,55000.0,2.0,0.0,No,55000.0,0.0,18333.33333333333,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV57291,0.0,1400.0,1400.0,0.0,0.0,3.0,No,0.0,0.9992862241256244,0.0,350.0,3.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
PRV57293,100000.0,0.0,100000.0,100000.0,12.0,0.0,No,100000.0,0.0,7692.307692307692,0.0,12.0,0.9230769230769232,0.0,1.7142857142857142,3.0,0.7559289460184544,0.0,0.0,0.0
PRV57294,12000.0,0.0,12000.0,12000.0,2.0,0.0,No,12000.0,0.0,4000.0,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV57295,173000.0,0.0,173000.0,173000.0,14.0,0.0,Yes,173000.0,0.0,11533.333333333334,0.0,14.0,0.9333333333333332,0.0,1.75,3.0,0.7071067811865475,0.0,0.0,0.0
PRV57297,53000.0,0.0,53000.0,53000.0,8.0,0.0,Yes,53000.0,0.0,5888.888888888889,0.0,8.0,0.8888888888888888,0.0,1.3333333333333333,3.0,0.816496580927726,0.0,0.0,0.0
PRV57298,14000.0,0.0,14000.0,14000.0,3.0,0.0,No,14000.0,0.0,3500.0,0.0,3.0,0.75,0.0,1.5,2.0,0.7071067811865476,0.0,0.0,0.0
PRV57299,40000.0,0.0,40000.0,40000.0,6.0,0.0,No,40000.0,0.0,5714.285714285715,0.0,6.0,0.8571428571428571,0.0,1.2,2.0,0.4472135954999579,0.0,0.0,0.0
PRV57301,28000.0,14090.0,42090.0,1.987083954297069,4.0,28.0,No,1.987083954297069,0.3347508968663135,5600.0,485.86206896551727,32.0,0.1212121212121212,0.8484848484848485,1.0,1.0,0.0,2.3333333333333335,5.0,1.0730867399773196
PRV57302,14000.0,160.0,14160.0,86.95652173913044,2.0,2.0,No,86.95652173913044,0.0112986371018995,4666.666666666667,53.333333333333336,4.0,0.4,0.4,1.0,1.0,0.0,1.0,1.0,0.0
PRV57303,95000.0,21860.0,116860.0,4.34563835140204,11.0,94.0,No,4.34563835140204,0.1870598403231189,7916.666666666667,230.10526315789477,105.0,0.1037735849056603,0.8867924528301887,1.375,2.0,0.5175491695067657,7.833333333333333,12.0,2.8230651727682394
PRV57304,42000.0,26540.0,68540.0,1.5824573301684186,3.0,90.0,No,1.5824573301684186,0.3872134926540319,10500.0,291.64835164835165,93.0,0.0319148936170212,0.9574468085106383,1.0,1.0,0.0,7.5,10.0,1.7320508075688772
PRV57305,0.0,175750.0,175750.0,0.0,0.0,675.0,No,0.0,0.999994310131948,0.0,259.9852071005917,675.0,0.0,0.9985207100591716,0.0,0.0,0.0,51.92307692307692,69.0,15.82435642957578
PRV57306,0.0,629460.0,629460.0,0.0,0.0,2315.0,Yes,0.0,0.9999984113392252,0.0,271.7875647668393,2315.0,0.0,0.9995682210708118,0.0,0.0,0.0,178.07692307692307,214.0,53.35800711305589
PRV57307,135700.0,6040.0,141740.0,22.463168349610992,12.0,26.0,No,22.463168349610992,0.0426129348600616,10438.46153846154,223.7037037037037,38.0,0.3076923076923077,0.6666666666666666,1.5,2.0,0.5345224838248488,2.6,4.0,0.9660917830792959
PRV57308,0.0,3100.0,3100.0,0.0,0.0,6.0,No,0.0,0.999677523379555,0.0,442.8571428571428,6.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.2,2.0,0.4472135954999579
PRV57309,96000.0,12260.0,108260.0,7.829703939319795,12.0,23.0,No,7.829703939319795,0.1132448434801082,7384.615384615385,510.8333333333333,35.0,0.3333333333333333,0.6388888888888888,1.5,3.0,0.7559289460184544,2.090909090909091,3.0,0.8312094145936335
PRV57310,665000.0,8420.0,673420.0,78.96924355777223,65.0,57.0,Yes,78.96924355777223,0.0125033225872077,10075.757575757576,145.17241379310346,122.0,0.5284552845528455,0.4634146341463415,5.0,8.0,2.5495097567963922,4.75,8.0,1.712255291076124
PRV57311,0.0,85340.0,85340.0,0.0,0.0,338.0,No,0.0,0.9999882823027618,0.0,251.74041297935105,338.0,0.0,0.9970501474926252,0.0,0.0,0.0,26.0,35.0,8.990735972840787
PRV57312,0.0,91320.0,91320.0,0.0,0.0,334.0,Yes,0.0,0.9999890496161892,0.0,272.5970149253731,334.0,0.0,0.9970149253731344,0.0,0.0,0.0,25.692307692307693,35.0,8.94785463472125
PRV57313,0.0,101970.0,101970.0,0.0,0.0,402.0,No,0.0,0.9999901932902492,0.0,253.0272952853598,402.0,0.0,0.9975186104218362,0.0,0.0,0.0,30.923076923076923,37.0,9.376046950088103
PRV57314,0.0,15270.0,15270.0,0.0,0.0,48.0,No,0.0,0.9999345164036408,0.0,311.6326530612245,48.0,0.0,0.979591836734694,0.0,0.0,0.0,4.363636363636363,7.0,1.689540012709215
PRV57315,0.0,5960.0,5960.0,0.0,0.0,22.0,No,0.0,0.999832242912263,0.0,259.1304347826087,22.0,0.0,0.9565217391304348,0.0,0.0,0.0,2.0,4.0,1.0
PRV57316,377000.0,7920.0,384920.0,47.59500063123343,39.0,46.0,No,47.59500063123343,0.0205756505880427,9425.0,168.51063829787233,85.0,0.4534883720930232,0.5348837209302325,3.5454545454545454,9.0,2.46429041972071,3.8333333333333335,9.0,2.5524794837866014
PRV57317,831000.0,95330.0,926330.0,8.716996569846115,84.0,374.0,Yes,8.716996569846115,0.1029113783302081,9776.470588235294,254.2133333333333,458.0,0.1830065359477124,0.8148148148148148,7.0,11.0,2.6285149626910838,31.166666666666668,44.0,5.42441171227281
PRV57318,0.0,44180.0,44180.0,0.0,0.0,150.0,No,0.0,0.9999773658359928,0.0,292.5827814569536,150.0,0.0,0.9933774834437086,0.0,0.0,0.0,12.5,15.0,2.3931721056523974
PRV57319,107000.0,70460.0,177460.0,1.5185705567618966,16.0,263.0,No,1.5185705567618966,0.3970449845318126,6294.117647058823,266.8939393939394,279.0,0.0571428571428571,0.9392857142857144,1.6,2.0,0.5163977794943222,20.23076923076923,31.0,7.429152555460662
PRV57320,93000.0,11310.0,104310.0,8.222084696313324,10.0,28.0,No,8.222084696313324,0.1084257652596562,8454.545454545454,390.0,38.0,0.2564102564102564,0.717948717948718,2.0,4.0,1.224744871391589,2.5454545454545454,6.0,1.916436086262016
PRV57321,162000.0,19460.0,181460.0,8.32434098967165,15.0,69.0,No,8.32434098967165,0.1072406743046715,10125.0,278.0,84.0,0.1764705882352941,0.8117647058823529,1.875,4.0,0.991031208965115,5.75,10.0,1.912875037500074
PRV57322,53000.0,7790.0,60790.0,6.802721088435374,7.0,26.0,No,6.802721088435374,0.1281439686795742,6625.0,288.51851851851853,33.0,0.2058823529411764,0.7647058823529411,1.1666666666666667,2.0,0.408248290463863,2.3636363636363638,4.0,1.1200649331826502
PRV57324,188000.0,25550.0,213550.0,7.357833352902039,22.0,95.0,No,7.357833352902039,0.1196435511891772,8173.913043478261,266.1458333333333,117.0,0.1864406779661017,0.8050847457627118,2.0,5.0,1.3416407864998738,7.916666666666667,11.0,2.151461800448216
PRV57325,0.0,11580.0,11580.0,0.0,0.0,41.0,No,0.0,0.99991365167084,0.0,275.7142857142857,41.0,0.0,0.9761904761904762,0.0,0.0,0.0,3.4166666666666665,7.0,1.9286515936521478
PRV57326,37000.0,0.0,37000.0,37000.0,5.0,0.0,No,37000.0,0.0,6166.666666666667,0.0,5.0,0.8333333333333334,0.0,1.25,2.0,0.5,0.0,0.0,0.0
PRV57327,0.0,190.0,190.0,0.0,0.0,3.0,No,0.0,0.9947643979057592,0.0,47.5,3.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
PRV57328,0.0,5360.0,5360.0,0.0,0.0,38.0,No,0.0,0.9998134676366348,0.0,137.43589743589743,38.0,0.0,0.9743589743589745,0.0,0.0,0.0,3.1666666666666665,5.0,1.0298573010888745
PRV57329,0.0,11470.0,11470.0,0.0,0.0,36.0,No,0.0,0.9999128236422282,0.0,310.0,36.0,0.0,0.972972972972973,0.0,0.0,0.0,3.0,5.0,1.348399724926484
PRV57330,60000.0,15570.0,75570.0,3.853317063772397,12.0,22.0,No,3.853317063772397,0.20603141416681,4615.384615384615,676.9565217391304,34.0,0.3428571428571428,0.6285714285714286,1.3333333333333333,3.0,0.7071067811865476,2.0,4.0,1.0954451150103321
PRV57331,175000.0,42200.0,217200.0,4.146821165375228,16.0,125.0,No,4.146821165375228,0.1942900815373778,10294.117647058823,334.92063492063494,141.0,0.1126760563380281,0.8802816901408451,1.6,5.0,1.2649110640673518,9.615384615384615,17.0,4.874054806463532
PRV57332,0.0,22560.0,22560.0,0.0,0.0,98.0,No,0.0,0.9999556757235938,0.0,227.87878787878788,98.0,0.0,0.98989898989899,0.0,0.0,0.0,8.166666666666666,14.0,3.2983007562664564
PRV57333,0.0,291020.0,291020.0,0.0,0.0,1004.0,No,0.0,0.9999965638218548,0.0,289.5721393034826,1004.0,0.0,0.999004975124378,0.0,0.0,0.0,77.23076923076923,101.0,24.362381678022388
PRV57334,443000.0,7080.0,450080.0,62.56178505860754,39.0,29.0,No,62.56178505860754,0.0157305018430015,11075.0,236.0,68.0,0.5652173913043478,0.4202898550724637,3.25,6.0,1.4847711791873706,2.230769230769231,5.0,1.3634420996046583
PRV57335,39000.0,245670.0,284670.0,0.1587488958810767,3.0,804.0,Yes,0.1587488958810767,0.8629962307365344,9750.0,305.1801242236025,807.0,0.0037128712871287,0.995049504950495,1.0,1.0,0.0,61.84615384615385,80.0,19.823580881726667
PRV57336,0.0,28220.0,28220.0,0.0,0.0,135.0,No,0.0,0.9999645653945644,0.0,207.5,135.0,0.0,0.9926470588235294,0.0,0.0,0.0,11.25,16.0,2.7010099121355604
PRV57339,0.0,105130.0,105130.0,0.0,0.0,458.0,No,0.0,0.9999904880577564,0.0,229.041394335512,458.0,0.0,0.9978213507625272,0.0,0.0,0.0,35.23076923076923,52.0,11.847319289990219
PRV57340,198000.0,6360.0,204360.0,31.127181260808047,17.0,24.0,No,31.127181260808047,0.0311213979183895,11000.0,254.4,41.0,0.4047619047619047,0.5714285714285714,1.8888888888888888,4.0,1.0540925533894596,2.0,4.0,0.9534625892455924
PRV57341,776000.0,40350.0,816350.0,19.23124581794751,77.0,100.0,Yes,19.23124581794751,0.0494272684176291,9948.71794871795,399.5049504950495,177.0,0.4325842696629213,0.5617977528089888,5.923076923076923,9.0,2.8711652240144145,8.333333333333334,12.0,2.424621182533032
PRV57343,0.0,37090.0,37090.0,0.0,0.0,75.0,No,0.0,0.9999730392817664,0.0,488.0263157894737,75.0,0.0,0.986842105263158,0.0,0.0,0.0,6.25,10.0,2.5628464289109907
PRV57344,233000.0,195700.0,428700.0,1.1905917700982622,25.0,455.0,Yes,1.1905917700982622,0.4564953195817131,8961.538461538461,429.1666666666667,480.0,0.0519750519750519,0.945945945945946,2.5,5.0,1.35400640077266,37.916666666666664,48.0,4.273774855458757
