Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Total_Claims,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio
PRV56245,0.0,13720.0,13720.0,0.0,0.0,76.0,No,13720.0,0.0,0.999927119014649,0.0,178.1818181818182,76.0,0.0,0.987012987012987
PRV56251,0.0,8950.0,8950.0,0.0,0.0,30.0,No,8950.0,0.0,0.9998882806390348,0.0,288.7096774193548,30.0,0.0,0.967741935483871
PRV56252,0.0,5210.0,5210.0,0.0,0.0,18.0,No,5210.0,0.0,0.999808098253694,0.0,274.2105263157895,18.0,0.0,0.9473684210526316
PRV56258,0.0,26130.0,26130.0,0.0,0.0,70.0,No,26130.0,0.0,0.9999617312770273,0.0,368.0281690140845,70.0,0.0,0.9859154929577464
PRV56261,0.0,24690.0,24690.0,0.0,0.0,69.0,No,24690.0,0.0,0.9999594994127416,0.0,352.7142857142857,69.0,0.0,0.9857142857142858
PRV56262,0.0,3480.0,3480.0,0.0,0.0,15.0,No,3480.0,0.0,0.9997127262280954,0.0,217.5,15.0,0.0,0.9375
PRV56266,0.0,9640.0,9640.0,0.0,0.0,30.0,No,9640.0,0.0,0.999896276319884,0.0,310.96774193548384,30.0,0.0,0.967741935483871
PRV56272,0.0,5450.0,5450.0,0.0,0.0,22.0,No,5450.0,0.0,0.9998165474224912,0.0,236.95652173913044,22.0,0.0,0.9565217391304348
PRV56275,0.0,24690.0,24690.0,0.0,0.0,80.0,No,24690.0,0.0,0.9999594994127416,0.0,304.81481481481484,80.0,0.0,0.9876543209876544
PRV56277,0.0,5470.0,5470.0,0.0,0.0,19.0,No,5470.0,0.0,0.9998172180588558,0.0,273.5,19.0,0.0,0.95
PRV56279,0.0,17770.0,17770.0,0.0,0.0,53.0,No,17770.0,0.0,0.9999437285465084,0.0,329.0740740740741,53.0,0.0,0.9814814814814816
PRV56280,0.0,8450.0,8450.0,0.0,0.0,39.0,No,8450.0,0.0,0.9998816708081883,0.0,211.25,39.0,0.0,0.975
PRV56281,0.0,24130.0,24130.0,0.0,0.0,54.0,No,24130.0,0.0,0.9999585595292364,0.0,438.7272727272728,54.0,0.0,0.9818181818181818
PRV56284,0.0,23090.0,23090.0,0.0,0.0,67.0,No,23090.0,0.0,0.9999566930838856,0.0,339.55882352941177,67.0,0.0,0.9852941176470588
PRV56290,0.0,11560.0,11560.0,0.0,0.0,23.0,No,11560.0,0.0,0.9999135022921892,0.0,481.6666666666667,23.0,0.0,0.9583333333333334
PRV56291,0.0,13150.0,13150.0,0.0,0.0,36.0,No,13150.0,0.0,0.9999239601551212,0.0,355.4054054054054,36.0,0.0,0.972972972972973
PRV56297,0.0,7140.0,7140.0,0.0,0.0,28.0,No,7140.0,0.0,0.9998599635905336,0.0,246.20689655172413,28.0,0.0,0.9655172413793104
PRV56300,0.0,990.0,990.0,0.0,0.0,8.0,No,990.0,0.0,0.9989909182643796,0.0,110.0,8.0,0.0,0.8888888888888888
PRV56305,0.0,4200.0,4200.0,0.0,0.0,29.0,No,4200.0,0.0,0.9997619614377528,0.0,140.0,29.0,0.0,0.9666666666666668
PRV56306,0.0,1400.0,1400.0,0.0,0.0,7.0,No,1400.0,0.0,0.9992862241256244,0.0,175.0,7.0,0.0,0.875
PRV56307,0.0,1330.0,1330.0,0.0,0.0,12.0,No,1330.0,0.0,0.9992486851990984,0.0,102.3076923076923,12.0,0.0,0.9230769230769232
PRV56308,0.0,5030.0,5030.0,0.0,0.0,15.0,No,5030.0,0.0,0.999801232359372,0.0,314.375,15.0,0.0,0.9375
PRV56311,0.0,7670.0,7670.0,0.0,0.0,19.0,No,7670.0,0.0,0.9998696388997524,0.0,383.5,19.0,0.0,0.95
PRV56314,0.0,3740.0,3740.0,0.0,0.0,8.0,No,3740.0,0.0,0.999732691793638,0.0,415.55555555555554,8.0,0.0,0.8888888888888888
PRV56319,0.0,6480.0,6480.0,0.0,0.0,13.0,No,6480.0,0.0,0.9998457028236384,0.0,462.8571428571428,13.0,0.0,0.9285714285714286
PRV56321,0.0,3910.0,3910.0,0.0,0.0,7.0,No,3910.0,0.0,0.9997443109179238,0.0,488.75,7.0,0.0,0.875
PRV56322,0.0,6800.0,6800.0,0.0,0.0,37.0,No,6800.0,0.0,0.9998529627995882,0.0,178.94736842105263,37.0,0.0,0.9736842105263158
PRV56328,0.0,2100.0,2100.0,0.0,0.0,15.0,No,2100.0,0.0,0.9995240361732508,0.0,131.25,15.0,0.0,0.9375
PRV56330,0.0,3130.0,3130.0,0.0,0.0,16.0,No,3130.0,0.0,0.9996806132226126,0.0,184.11764705882356,16.0,0.0,0.9411764705882352
PRV56333,0.0,11600.0,11600.0,0.0,0.0,42.0,No,11600.0,0.0,0.9999138005344368,0.0,269.7674418604651,42.0,0.0,0.9767441860465116
PRV56334,0.0,670.0,670.0,0.0,0.0,8.0,No,670.0,0.0,0.9985096870342772,0.0,74.44444444444444,8.0,0.0,0.8888888888888888
PRV56344,0.0,3520.0,3520.0,0.0,0.0,11.0,No,3520.0,0.0,0.999715989775632,0.0,293.3333333333333,11.0,0.0,0.9166666666666666
PRV56346,0.0,16050.0,16050.0,0.0,0.0,42.0,No,16050.0,0.0,0.999937698585758,0.0,373.2558139534884,42.0,0.0,0.9767441860465116
PRV56348,0.0,11200.0,11200.0,0.0,0.0,58.0,No,11200.0,0.0,0.9999107222569412,0.0,189.83050847457628,58.0,0.0,0.9830508474576272
PRV56351,0.0,10920.0,10920.0,0.0,0.0,29.0,No,10920.0,0.0,0.9999084332936544,0.0,364.0,29.0,0.0,0.9666666666666668
PRV56353,0.0,29340.0,29340.0,0.0,0.0,96.0,No,29340.0,0.0,0.9999659179987048,0.0,302.4742268041237,96.0,0.0,0.9896907216494846
PRV56357,0.0,1690.0,1690.0,0.0,0.0,16.0,No,1690.0,0.0,0.9994086339444116,0.0,99.41176470588236,16.0,0.0,0.9411764705882352
PRV56360,0.0,25060.0,25060.0,0.0,0.0,78.0,No,25060.0,0.0,0.9999600973624356,0.0,317.2151898734177,78.0,0.0,0.9873417721518988
PRV56362,0.0,13210.0,13210.0,0.0,0.0,60.0,No,13210.0,0.0,0.99992430550299,0.0,216.55737704918036,60.0,0.0,0.9836065573770492
PRV56363,0.0,10420.0,10420.0,0.0,0.0,19.0,No,10420.0,0.0,0.9999040399193936,0.0,521.0,19.0,0.0,0.95
PRV56366,0.0,1880.0,1880.0,0.0,0.0,9.0,No,1880.0,0.0,0.9994683678894204,0.0,188.0,9.0,0.0,0.9
PRV56367,0.0,10550.0,10550.0,0.0,0.0,45.0,No,10550.0,0.0,0.9999052222538148,0.0,229.34782608695653,45.0,0.0,0.9782608695652174
PRV56370,0.0,1620.0,1620.0,0.0,0.0,9.0,No,1620.0,0.0,0.999383096853794,0.0,162.0,9.0,0.0,0.9
PRV56374,0.0,7570.0,7570.0,0.0,0.0,25.0,No,7570.0,0.0,0.9998679170519086,0.0,291.15384615384613,25.0,0.0,0.9615384615384616
PRV56375,0.0,15220.0,15220.0,0.0,0.0,54.0,No,15220.0,0.0,0.9999343012942644,0.0,276.72727272727275,54.0,0.0,0.9818181818181818
PRV56376,0.0,10780.0,10780.0,0.0,0.0,20.0,No,10780.0,0.0,0.9999072442259532,0.0,513.3333333333334,20.0,0.0,0.9523809523809524
PRV56378,0.0,4480.0,4480.0,0.0,0.0,31.0,No,4480.0,0.0,0.999776835527784,0.0,140.0,31.0,0.0,0.96875
PRV56379,0.0,16520.0,16520.0,0.0,0.0,53.0,No,16520.0,0.0,0.9999394709763332,0.0,305.9259259259259,53.0,0.0,0.9814814814814816
PRV56380,0.0,6040.0,6040.0,0.0,0.0,21.0,No,6040.0,0.0,0.9998344644926336,0.0,274.54545454545456,21.0,0.0,0.9545454545454546
PRV56381,0.0,4720.0,4720.0,0.0,0.0,8.0,No,4720.0,0.0,0.9997881804702392,0.0,524.4444444444445,8.0,0.0,0.8888888888888888
PRV56385,0.0,2770.0,2770.0,0.0,0.0,22.0,No,2770.0,0.0,0.9996391194514616,0.0,120.43478260869566,22.0,0.0,0.9565217391304348
PRV56389,0.0,6520.0,6520.0,0.0,0.0,15.0,No,6520.0,0.0,0.9998466492869192,0.0,407.5,15.0,0.0,0.9375
PRV56393,0.0,2580.0,2580.0,0.0,0.0,10.0,No,2580.0,0.0,0.9996125532739248,0.0,234.54545454545453,10.0,0.0,0.9090909090909092
PRV56394,0.0,15920.0,15920.0,0.0,0.0,32.0,No,15920.0,0.0,0.999937189875008,0.0,482.4242424242424,32.0,0.0,0.9696969696969696
PRV56397,0.0,9600.0,9600.0,0.0,0.0,47.0,No,9600.0,0.0,0.9998958441828976,0.0,200.0,47.0,0.0,0.9791666666666666
PRV56405,0.0,24090.0,24090.0,0.0,0.0,60.0,No,24090.0,0.0,0.9999584907226764,0.0,394.9180327868853,60.0,0.0,0.9836065573770492
PRV56414,0.0,5900.0,5900.0,0.0,0.0,27.0,No,5900.0,0.0,0.9998305371970851,0.0,210.7142857142857,27.0,0.0,0.9642857142857144
PRV56415,0.0,15990.0,15990.0,0.0,0.0,41.0,No,15990.0,0.0,0.9999374648239636,0.0,380.7142857142857,41.0,0.0,0.9761904761904762
PRV56418,0.0,9790.0,9790.0,0.0,0.0,29.0,No,9790.0,0.0,0.9998978653865797,0.0,326.3333333333333,29.0,0.0,0.9666666666666668
PRV56427,0.0,10460.0,10460.0,0.0,0.0,23.0,No,10460.0,0.0,0.99990440684447,0.0,435.8333333333333,23.0,0.0,0.9583333333333334
PRV56430,0.0,11130.0,11130.0,0.0,0.0,38.0,No,11130.0,0.0,0.9999101608121462,0.0,285.38461538461536,38.0,0.0,0.9743589743589745
PRV56440,0.0,29150.0,29150.0,0.0,0.0,89.0,No,29150.0,0.0,0.9999656958594902,0.0,323.8888888888889,89.0,0.0,0.9888888888888888
PRV56441,0.0,3980.0,3980.0,0.0,0.0,35.0,No,3980.0,0.0,0.9997488068324542,0.0,110.55555555555556,35.0,0.0,0.9722222222222222
PRV56455,0.0,4860.0,4860.0,0.0,0.0,13.0,No,4860.0,0.0,0.9997942810121374,0.0,347.1428571428572,13.0,0.0,0.9285714285714286
PRV56463,0.0,1660.0,1660.0,0.0,0.0,18.0,No,1660.0,0.0,0.9993979530403372,0.0,87.36842105263158,18.0,0.0,0.9473684210526316
PRV56464,0.0,14920.0,14920.0,0.0,0.0,84.0,No,14920.0,0.0,0.9999329803632464,0.0,175.52941176470588,84.0,0.0,0.9882352941176472
PRV56466,0.0,8190.0,8190.0,0.0,0.0,56.0,No,8190.0,0.0,0.9998779147845196,0.0,143.68421052631578,56.0,0.0,0.9824561403508772
PRV56471,0.0,10490.0,10490.0,0.0,0.0,43.0,No,10490.0,0.0,0.999904680202078,0.0,238.4090909090909,43.0,0.0,0.9772727272727272
PRV56475,0.0,11180.0,11180.0,0.0,0.0,34.0,No,11180.0,0.0,0.9999105625614882,0.0,319.42857142857144,34.0,0.0,0.9714285714285714
PRV56477,0.0,4460.0,4460.0,0.0,0.0,9.0,No,4460.0,0.0,0.9997758350145708,0.0,446.0,9.0,0.0,0.9
PRV56480,0.0,3120.0,3120.0,0.0,0.0,21.0,No,3120.0,0.0,0.99967958987504,0.0,141.8181818181818,21.0,0.0,0.9545454545454546
PRV56482,0.0,14780.0,14780.0,0.0,0.0,28.0,No,14780.0,0.0,0.9999323455787836,0.0,509.6551724137931,28.0,0.0,0.9655172413793104
PRV56486,0.0,26220.0,26220.0,0.0,0.0,77.0,No,26220.0,0.0,0.9999618626291904,0.0,336.15384615384613,77.0,0.0,0.9871794871794872
PRV56489,0.0,9350.0,9350.0,0.0,0.0,21.0,No,9350.0,0.0,0.999893059565822,0.0,425.0,21.0,0.0,0.9545454545454546
PRV56495,0.0,11750.0,11750.0,0.0,0.0,36.0,No,11750.0,0.0,0.9999149008595012,0.0,317.56756756756755,36.0,0.0,0.972972972972973
PRV56496,0.0,13620.0,13620.0,0.0,0.0,41.0,No,13620.0,0.0,0.9999265839512518,0.0,324.2857142857143,41.0,0.0,0.9761904761904762
PRV56497,0.0,12540.0,12540.0,0.0,0.0,30.0,No,12540.0,0.0,0.9999202615421418,0.0,404.5161290322581,30.0,0.0,0.967741935483871
PRV56498,0.0,2510.0,2510.0,0.0,0.0,7.0,No,2510.0,0.0,0.9996017522899244,0.0,313.75,7.0,0.0,0.875
PRV56502,0.0,1410.0,1410.0,0.0,0.0,7.0,No,1410.0,0.0,0.9992912827781716,0.0,176.25,7.0,0.0,0.875
PRV56504,0.0,17090.0,17090.0,0.0,0.0,66.0,No,17090.0,0.0,0.9999414896729272,0.0,255.07462686567163,66.0,0.0,0.9850746268656716
PRV56510,0.0,800.0,800.0,0.0,0.0,9.0,No,800.0,0.0,0.9987515605493134,0.0,80.0,9.0,0.0,0.9
PRV56511,0.0,6060.0,6060.0,0.0,0.0,23.0,No,6060.0,0.0,0.9998350107243028,0.0,252.5,23.0,0.0,0.9583333333333334
PRV56512,0.0,10050.0,10050.0,0.0,0.0,27.0,No,10050.0,0.0,0.9999005074121978,0.0,358.92857142857144,27.0,0.0,0.9642857142857144
PRV56514,0.0,1230.0,1230.0,0.0,0.0,6.0,No,1230.0,0.0,0.9991876523151908,0.0,175.71428571428572,6.0,0.0,0.8571428571428571
PRV56515,0.0,2640.0,2640.0,0.0,0.0,7.0,No,2640.0,0.0,0.9996213555471412,0.0,330.0,7.0,0.0,0.875
PRV56521,0.0,11840.0,11840.0,0.0,0.0,32.0,No,11840.0,0.0,0.9999155476733383,0.0,358.7878787878788,32.0,0.0,0.9696969696969696
PRV56523,0.0,6670.0,6670.0,0.0,0.0,21.0,Yes,6670.0,0.0,0.9998500974366662,0.0,303.1818181818182,21.0,0.0,0.9545454545454546
PRV56525,0.0,18830.0,18830.0,0.0,0.0,66.0,No,18830.0,0.0,0.99994689607562,0.0,281.04477611940297,66.0,0.0,0.9850746268656716
PRV56526,0.0,9020.0,9020.0,0.0,0.0,32.0,No,9020.0,0.0,0.999889147544618,0.0,273.3333333333333,32.0,0.0,0.9696969696969696
PRV56527,0.0,19990.0,19990.0,0.0,0.0,57.0,No,19990.0,0.0,0.9999499774898704,0.0,344.6551724137931,57.0,0.0,0.9827586206896552
PRV56528,0.0,2400.0,2400.0,0.0,0.0,21.0,No,2400.0,0.0,0.9995835068721366,0.0,109.0909090909091,21.0,0.0,0.9545454545454546
PRV56529,0.0,4970.0,4970.0,0.0,0.0,34.0,No,4970.0,0.0,0.99979883323275,0.0,142.0,34.0,0.0,0.9714285714285714
PRV56535,0.0,17920.0,17920.0,0.0,0.0,67.0,No,17920.0,0.0,0.9999441995424364,0.0,263.52941176470586,67.0,0.0,0.9852941176470588
PRV56536,0.0,17500.0,17500.0,0.0,0.0,65.0,No,17500.0,0.0,0.9999428604079766,0.0,265.1515151515151,65.0,0.0,0.9848484848484848
PRV56538,0.0,4480.0,4480.0,0.0,0.0,23.0,No,4480.0,0.0,0.999776835527784,0.0,186.66666666666663,23.0,0.0,0.9583333333333334
PRV56551,0.0,14070.0,14070.0,0.0,0.0,36.0,No,14070.0,0.0,0.99992893184564,0.0,380.2702702702703,36.0,0.0,0.972972972972973
PRV56552,0.0,7390.0,7390.0,0.0,0.0,24.0,No,7390.0,0.0,0.9998647003111892,0.0,295.6,24.0,0.0,0.96
PRV56553,0.0,14620.0,14620.0,0.0,0.0,65.0,No,14620.0,0.0,0.9999316052253608,0.0,221.5151515151515,65.0,0.0,0.9848484848484848
PRV56554,0.0,13810.0,13810.0,0.0,0.0,48.0,No,13810.0,0.0,0.999927593946854,0.0,281.8367346938776,48.0,0.0,0.979591836734694
PRV56557,0.0,22690.0,22690.0,0.0,0.0,65.0,No,22690.0,0.0,0.9999559296637434,0.0,343.7878787878788,65.0,0.0,0.9848484848484848
PRV56572,0.0,3890.0,3890.0,0.0,0.0,20.0,No,3890.0,0.0,0.9997429966589566,0.0,185.23809523809524,20.0,0.0,0.9523809523809524
PRV56579,0.0,6850.0,6850.0,0.0,0.0,39.0,No,6850.0,0.0,0.9998540359071668,0.0,171.25,39.0,0.0,0.975
PRV56581,0.0,2110.0,2110.0,0.0,0.0,7.0,No,2110.0,0.0,0.9995262908574136,0.0,263.75,7.0,0.0,0.875
PRV56590,0.0,10410.0,10410.0,0.0,0.0,33.0,No,10410.0,0.0,0.9999039477475746,0.0,306.1764705882353,33.0,0.0,0.9705882352941176
PRV56593,0.0,13490.0,13490.0,0.0,0.0,46.0,No,13490.0,0.0,0.999925876510266,0.0,287.02127659574467,46.0,0.0,0.9787234042553192
PRV56594,0.0,29730.0,29730.0,0.0,0.0,70.0,No,29730.0,0.0,0.9999663650734923,0.0,418.7323943661972,70.0,0.0,0.9859154929577464
PRV56595,0.0,15760.0,15760.0,0.0,0.0,56.0,No,15760.0,0.0,0.9999365522492228,0.0,276.49122807017545,56.0,0.0,0.9824561403508772
PRV56596,0.0,4140.0,4140.0,0.0,0.0,18.0,No,4140.0,0.0,0.9997585124366096,0.0,217.8947368421053,18.0,0.0,0.9473684210526316
PRV56604,0.0,9780.0,9780.0,0.0,0.0,29.0,No,9780.0,0.0,0.9998977609651364,0.0,326.0,29.0,0.0,0.9666666666666668
PRV56622,0.0,8930.0,8930.0,0.0,0.0,26.0,No,8930.0,0.0,0.999888030455716,0.0,330.7407407407408,26.0,0.0,0.9629629629629628
PRV56625,0.0,10020.0,10020.0,0.0,0.0,36.0,No,10020.0,0.0,0.9999002095599242,0.0,270.81081081081084,36.0,0.0,0.972972972972973
PRV56633,0.0,600.0,600.0,0.0,0.0,5.0,No,600.0,0.0,0.9983361064891848,0.0,100.0,5.0,0.0,0.8333333333333334
PRV56635,0.0,2270.0,2270.0,0.0,0.0,10.0,No,2270.0,0.0,0.9995596653456628,0.0,206.3636363636364,10.0,0.0,0.9090909090909092
PRV56638,0.0,7230.0,7230.0,0.0,0.0,26.0,No,7230.0,0.0,0.9998617065412806,0.0,267.77777777777777,26.0,0.0,0.9629629629629628
PRV56640,0.0,7320.0,7320.0,0.0,0.0,23.0,No,7320.0,0.0,0.9998634066384374,0.0,305.0,23.0,0.0,0.9583333333333334
PRV56645,0.0,22720.0,22720.0,0.0,0.0,64.0,No,22720.0,0.0,0.9999559878526472,0.0,349.53846153846155,64.0,0.0,0.9846153846153848
PRV56648,0.0,14940.0,14940.0,0.0,0.0,49.0,No,14940.0,0.0,0.9999330700756308,0.0,298.8,49.0,0.0,0.98
PRV56651,0.0,18630.0,18630.0,0.0,0.0,71.0,No,18630.0,0.0,0.9999463260157802,0.0,258.75,71.0,0.0,0.9861111111111112
PRV56653,0.0,21060.0,21060.0,0.0,0.0,72.0,No,21060.0,0.0,0.9999525188737476,0.0,288.4931506849315,72.0,0.0,0.9863013698630136
PRV56654,0.0,17620.0,17620.0,0.0,0.0,49.0,No,17620.0,0.0,0.9999432495318088,0.0,352.4,49.0,0.0,0.98
PRV56656,0.0,14060.0,14060.0,0.0,0.0,42.0,No,14060.0,0.0,0.9999288813028944,0.0,326.9767441860465,42.0,0.0,0.9767441860465116
PRV56657,0.0,5200.0,5200.0,0.0,0.0,20.0,No,5200.0,0.0,0.9998077292828302,0.0,247.6190476190476,20.0,0.0,0.9523809523809524
PRV56667,0.0,6300.0,6300.0,0.0,0.0,32.0,No,6300.0,0.0,0.9998412950325344,0.0,190.9090909090909,32.0,0.0,0.9696969696969696
PRV56674,0.0,15860.0,15860.0,0.0,0.0,46.0,No,15860.0,0.0,0.9999369522728706,0.0,337.4468085106383,46.0,0.0,0.9787234042553192
PRV56679,0.0,4170.0,4170.0,0.0,0.0,25.0,No,4170.0,0.0,0.9997602493406856,0.0,160.3846153846154,25.0,0.0,0.9615384615384616
PRV56681,0.0,790.0,790.0,0.0,0.0,5.0,No,790.0,0.0,0.9987357774968394,0.0,131.66666666666666,5.0,0.0,0.8333333333333334
PRV56687,0.0,4120.0,4120.0,0.0,0.0,9.0,No,4120.0,0.0,0.9997573404513468,0.0,412.0,9.0,0.0,0.9
PRV56688,0.0,7860.0,7860.0,0.0,0.0,37.0,No,7860.0,0.0,0.9998727897214096,0.0,206.8421052631579,37.0,0.0,0.9736842105263158
PRV56694,0.0,3950.0,3950.0,0.0,0.0,8.0,No,3950.0,0.0,0.9997468995191092,0.0,438.8888888888889,8.0,0.0,0.8888888888888888
PRV56697,0.0,21570.0,21570.0,0.0,0.0,78.0,No,21570.0,0.0,0.9999536414630754,0.0,273.0379746835443,78.0,0.0,0.9873417721518988
PRV56700,0.0,640.0,640.0,0.0,0.0,5.0,No,640.0,0.0,0.998439937597504,0.0,106.66666666666669,5.0,0.0,0.8333333333333334
PRV56707,0.0,2860.0,2860.0,0.0,0.0,18.0,No,2860.0,0.0,0.999650471862985,0.0,150.52631578947367,18.0,0.0,0.9473684210526316
PRV56708,0.0,3530.0,3530.0,0.0,0.0,7.0,No,3530.0,0.0,0.9997167941093176,0.0,441.25,7.0,0.0,0.875
PRV56723,0.0,2830.0,2830.0,0.0,0.0,18.0,No,2830.0,0.0,0.9996467679265276,0.0,148.94736842105263,18.0,0.0,0.9473684210526316
PRV56728,0.0,10640.0,10640.0,0.0,0.0,42.0,No,10640.0,0.0,0.999906023869937,0.0,247.4418604651163,42.0,0.0,0.9767441860465116
PRV56740,0.0,8720.0,8720.0,0.0,0.0,45.0,No,8720.0,0.0,0.9998853342506592,0.0,189.56521739130437,45.0,0.0,0.9782608695652174
PRV56741,0.0,5620.0,5620.0,0.0,0.0,25.0,No,5620.0,0.0,0.9998220957125068,0.0,216.15384615384616,25.0,0.0,0.9615384615384616
PRV56765,0.0,5970.0,5970.0,0.0,0.0,22.0,No,5970.0,0.0,0.9998325238653492,0.0,259.5652173913044,22.0,0.0,0.9565217391304348
PRV56780,0.0,880.0,880.0,0.0,0.0,7.0,No,880.0,0.0,0.9988649262202044,0.0,110.0,7.0,0.0,0.875
PRV56783,0.0,25430.0,25430.0,0.0,0.0,85.0,No,25430.0,0.0,0.9999606779127836,0.0,295.69767441860466,85.0,0.0,0.9883720930232558
PRV56784,0.0,6920.0,6920.0,0.0,0.0,19.0,No,6920.0,0.0,0.9998555122092184,0.0,346.0,19.0,0.0,0.95
PRV56792,0.0,2460.0,2460.0,0.0,0.0,8.0,No,2460.0,0.0,0.9995936611133686,0.0,273.3333333333333,8.0,0.0,0.8888888888888888
PRV56797,0.0,1260.0,1260.0,0.0,0.0,5.0,No,1260.0,0.0,0.999206978588422,0.0,210.0,5.0,0.0,0.8333333333333334
PRV56798,0.0,10100.0,10100.0,0.0,0.0,24.0,No,10100.0,0.0,0.999900999901,0.0,404.0,24.0,0.0,0.96
PRV56801,0.0,8210.0,8210.0,0.0,0.0,25.0,No,8210.0,0.0,0.999878212154427,0.0,315.7692307692308,25.0,0.0,0.9615384615384616
PRV56807,0.0,22740.0,22740.0,0.0,0.0,91.0,No,22740.0,0.0,0.9999560265599576,0.0,247.17391304347825,91.0,0.0,0.9891304347826086
PRV56810,0.0,7890.0,7890.0,0.0,0.0,14.0,No,7890.0,0.0,0.9998732733493854,0.0,526.0,14.0,0.0,0.9333333333333332
PRV56816,0.0,7040.0,7040.0,0.0,0.0,15.0,No,7040.0,0.0,0.9998579747195,0.0,440.0,15.0,0.0,0.9375
PRV56820,0.0,820.0,820.0,0.0,0.0,5.0,No,820.0,0.0,0.9987819732034104,0.0,136.66666666666666,5.0,0.0,0.8333333333333334
PRV56821,0.0,3160.0,3160.0,0.0,0.0,12.0,No,3160.0,0.0,0.999683644416324,0.0,243.07692307692307,12.0,0.0,0.9230769230769232
PRV56823,0.0,6320.0,6320.0,0.0,0.0,18.0,No,6320.0,0.0,0.99984179718399,0.0,332.63157894736844,18.0,0.0,0.9473684210526316
PRV56831,0.0,760.0,760.0,0.0,0.0,5.0,No,760.0,0.0,0.9986859395532196,0.0,126.66666666666669,5.0,0.0,0.8333333333333334
PRV56833,0.0,710.0,710.0,0.0,0.0,8.0,No,710.0,0.0,0.9985935302391,0.0,78.88888888888889,8.0,0.0,0.8888888888888888
PRV56837,0.0,17170.0,17170.0,0.0,0.0,42.0,No,17170.0,0.0,0.9999417622736008,0.0,399.30232558139534,42.0,0.0,0.9767441860465116
PRV56840,0.0,19090.0,19090.0,0.0,0.0,89.0,No,19090.0,0.0,0.999947619297051,0.0,212.11111111111111,89.0,0.0,0.9888888888888888
PRV56845,0.0,600.0,600.0,0.0,0.0,9.0,No,600.0,0.0,0.9983361064891848,0.0,60.0,9.0,0.0,0.9
PRV56846,0.0,7020.0,7020.0,0.0,0.0,21.0,No,7020.0,0.0,0.9998575701467028,0.0,319.09090909090907,21.0,0.0,0.9545454545454546
PRV56850,0.0,4650.0,4650.0,0.0,0.0,17.0,No,4650.0,0.0,0.9997849924747366,0.0,258.3333333333333,17.0,0.0,0.9444444444444444
PRV56851,0.0,7380.0,7380.0,0.0,0.0,20.0,No,7380.0,0.0,0.999864517003116,0.0,351.42857142857144,20.0,0.0,0.9523809523809524
PRV56852,0.0,1960.0,1960.0,0.0,0.0,20.0,No,1960.0,0.0,0.9994900560938296,0.0,93.33333333333331,20.0,0.0,0.9523809523809524
PRV56853,0.0,5340.0,5340.0,0.0,0.0,27.0,No,5340.0,0.0,0.999812769144355,0.0,190.7142857142857,27.0,0.0,0.9642857142857144
PRV56856,0.0,23670.0,23670.0,0.0,0.0,90.0,No,23670.0,0.0,0.9999577542140172,0.0,260.1098901098901,90.0,0.0,0.989010989010989
PRV56857,0.0,16480.0,16480.0,0.0,0.0,46.0,No,16480.0,0.0,0.9999393240701414,0.0,350.63829787234044,46.0,0.0,0.9787234042553192
PRV56858,0.0,7870.0,7870.0,0.0,0.0,40.0,No,7870.0,0.0,0.9998729513403634,0.0,191.9512195121951,40.0,0.0,0.975609756097561
PRV56861,0.0,5560.0,5560.0,0.0,0.0,31.0,No,5560.0,0.0,0.9998201762272972,0.0,173.75,31.0,0.0,0.96875
PRV56862,0.0,2990.0,2990.0,0.0,0.0,14.0,No,2990.0,0.0,0.9996656636576396,0.0,199.33333333333331,14.0,0.0,0.9333333333333332
PRV56863,0.0,14070.0,14070.0,0.0,0.0,52.0,No,14070.0,0.0,0.99992893184564,0.0,265.47169811320754,52.0,0.0,0.981132075471698
PRV56864,0.0,3800.0,3800.0,0.0,0.0,24.0,No,3800.0,0.0,0.9997369113391212,0.0,152.0,24.0,0.0,0.96
PRV56866,0.0,27180.0,27180.0,0.0,0.0,68.0,No,27180.0,0.0,0.9999632095949376,0.0,393.9130434782609,68.0,0.0,0.9855072463768116
PRV56867,0.0,3430.0,3430.0,0.0,0.0,9.0,No,3430.0,0.0,0.9997085397843194,0.0,343.0,9.0,0.0,0.9
PRV56868,0.0,7590.0,7590.0,0.0,0.0,18.0,No,7590.0,0.0,0.999868265050718,0.0,399.4736842105263,18.0,0.0,0.9473684210526316
PRV56869,0.0,11220.0,11220.0,0.0,0.0,36.0,No,11220.0,0.0,0.9999108813831208,0.0,303.2432432432432,36.0,0.0,0.972972972972973
PRV56871,0.0,4350.0,4350.0,0.0,0.0,11.0,No,4350.0,0.0,0.9997701677775224,0.0,362.5,11.0,0.0,0.9166666666666666
PRV56878,0.0,6660.0,6660.0,0.0,0.0,26.0,No,6660.0,0.0,0.9998498723915328,0.0,246.66666666666663,26.0,0.0,0.9629629629629628
PRV56881,0.0,17200.0,17200.0,0.0,0.0,78.0,No,17200.0,0.0,0.9999418638451252,0.0,217.72151898734177,78.0,0.0,0.9873417721518988
